1 0.03868803707588418
2 0.0964909510230537
3 0.13568491955793793
4 0.15715250768687236
5 0.1651592900476795
6 0.1642679635252706
7 0.16003747140087282
8 0.15296999601919675
9 0.14385136774733648
10 0.13505261109294198
11 0.1264946985574073
12 0.11844921928797582
13 0.11118915581797151
14 0.10440104500236795
15 0.09811659915892125
16 0.09211963089619725
17 0.08690748377248127
18 0.08237925916169973
19 0.07809961968169328
20 0.07421758631618325
21 0.07036901318943678
22 0.0669220727453318
23 0.06383962840910702
24 0.060959585300681796
25 0.05827637007163819
26 0.055666084761598775
27 0.053433877235424684
28 0.05109516961485947
29 0.04915369596666067
30 0.04721142107856382
31 0.0454900979944415
32 0.043754668543135644
33 0.04220721950580987
34 0.04083573961347585
35 0.039449552436628774
36 0.03821259627587611
37 0.03698065786916619
38 0.03585178183022113
39 0.03466159027282412
40 0.03367405704477183
41 0.032627886165458746
42 0.031734481219600326
43 0.030813962018883704
44 0.02996546950158511
45 0.02918849509408122
46 0.02839100273268264
47 0.027606123894640185
48 0.026961540888341528
49 0.026304910465480565
50 0.02562187989441949
51 0.025054528838523098
52 0.024479805693313185
53 0.02390434603076338
54 0.023358707672964614
55 0.02282310076877546
56 0.022378031622347815
57 0.021926401619826952
58 0.021442433219992514
59 0.020966105214332245
60 0.020560744861391093
61 0.020117091886501372
62 0.01975309422446775
63 0.01936940264032554
64 0.01898591129355237
65 0.018592138886913183
66 0.018211996316575982
67 0.017885786685060936
68 0.017583238005642196
69 0.01726398135496746
70 0.016970029819863206
71 0.01669620551928066
72 0.016406819348781063
73 0.016134256763033795
74 0.015856600289570998
75 0.015638283942955064
76 0.0153424474323125
77 0.015096786852024782
78 0.014841546596327148
79 0.014596006764961788
80 0.014374296277809239
81 0.01417687161538455
82 0.013961949695834013
83 0.013775625660687187
84 0.013542655486150346
85 0.013363893999705556
86 0.013176480057704106
87 0.012991178940705627
88 0.012801644314648988
89 0.012627858909053189
90 0.012463531768294329
91 0.012303492919299608
92 0.0121327236289932
93 0.011978964903790407
94 0.011804522489323498
95 0.011650767503638918
96 0.011501642121374328
97 0.011339407265134854
98 0.01120040399076438
99 0.011082593302872317
100 0.010954680831776574
